"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"KIF24",120,120,1.9205508742192e-09,0.0730296091393838,0
"KIF26B",89,89,1.9205508742192e-09,0.0575325542772464,0
"KIF27",118,118,1.9205508742192e-09,0.071996628588135,0
"KIF2A",127,127,1.9205508742192e-09,0.0759925527336688,0
"KIF2C",124,124,1.9205508742192e-09,0.0746746914017907,0
"KIF3A",92,92,1.9205508742192e-09,0.0606362431665152,0
"KIF3B",101,101,1.9205508742192e-09,0.0630960052668174,0
"KIF5A",64,64,1.9205508742192e-09,0.0420595252609772,0
"KIF5B",116,116,1.9205508742192e-09,0.0727597147170879,0
"KIF5C",72,72,1.9205508742192e-09,0.0479547974213856,0
"KIF9",135,135,1.9205508742192e-09,0.0786229361892176,0
"KIFAP3",106,106,1.9205508742192e-09,0.0666393747249022,0
"KIFC2",104,104,1.9205508742192e-09,0.0663331842116929,0
"KIFC3",112,112,1.9205508742192e-09,0.0672125071427878,0
"KIRREL2",59,59,1.9205508742192e-09,0.0397003548108216,0
"KISS1R",100,100,1.9205508742192e-09,0.0630397387527722,0
"KIT",71,71,1.9205508742192e-09,0.0463926704236931,0
"KIZ",101,101,1.9205508742192e-09,0.0643250735040961,0
"KLB",34,34,1.9205508742192e-09,0.0215138939222277,0
"KLC1",121,121,1.9205508742192e-09,0.0731713630066755,0
"KLC2",117,117,1.9205508742192e-09,0.0719907133326268,0
"KLC3",74,74,1.9205508742192e-09,0.0496419879860598,0
"KLC4",118,118,1.9205508742192e-09,0.0726268739997627,0
"KLF1",101,101,1.9205508742192e-09,0.0620859065409981,0
"KLF10",140,140,1.9205508742192e-09,0.0798672682984791,0
"KLF13",128,128,1.9205508742192e-09,0.0740426881745269,0
"KLF15",92,92,1.9205508742192e-09,0.0586680333886263,0
"KLF16",118,118,1.9205508742192e-09,0.0706647075757389,0
"KLF3",111,111,1.9205508742192e-09,0.0681936526076608,0
"KLF5",110,110,1.9205508742192e-09,0.067161360946998,0
"KLF6",142,142,1.9205508742192e-09,0.0784049405858215,0
"KLF7",126,126,1.9205508742192e-09,0.0744987325198903,0
"KLF9",117,117,1.9205508742192e-09,0.0712644094966947,0
"KLHDC1",86,86,1.9205508742192e-09,0.0568107422931909,0
"KLHDC10",129,129,1.9205508742192e-09,0.0764596868814842,0
"KLHDC2",126,126,1.9205508742192e-09,0.0752732316946184,0
"KLHDC3",121,121,1.9205508742192e-09,0.0733558248658348,0
"KLHDC4",111,111,1.9205508742192e-09,0.0692271810780042,0
"KLHDC7A",69,69,1.9205508742192e-09,0.0438311063440333,0
"KLHDC8B",103,103,1.9205508742192e-09,0.0652233505228378,0
"KLHDC9",110,110,1.9205508742192e-09,0.066760036393723,0
"KLHL11",114,114,1.9205508742192e-09,0.0706594787247676,0
"KLHL12",134,134,1.9205508742192e-09,0.0778788321403336,0
"KLHL17",109,109,1.9205508742192e-09,0.0681211560219831,0
"KLHL18",135,135,1.9205508742192e-09,0.0786229361892176,0
"KLHL2",101,101,1.9205508742192e-09,0.0627332771071204,0
"KLHL20",130,130,1.9205508742192e-09,0.0771973507791149,0
"KLHL21",127,127,1.9205508742192e-09,0.0755638813055791,0
"KLHL22",121,121,1.9205508742192e-09,0.0722064808114622,0
"KLHL23",94,94,1.9205508742192e-09,0.0587770483511619,0
"KLHL24",128,128,1.9205508742192e-09,0.0752802457231137,0
"KLHL25",91,91,1.9205508742192e-09,0.0584419001967666,0
"KLHL28",127,127,1.9205508742192e-09,0.074844350692157,0
"KLHL30",69,69,1.9205508742192e-09,0.0454870556833888,0
"KLHL32",97,97,1.9205508742192e-09,0.063361423964627,0
"KLHL36",82,82,1.9205508742192e-09,0.0541979130810163,0
"KLHL38",36,36,1.9205508742192e-09,0.0248655512149844,0
"KLHL40",67,67,1.9205508742192e-09,0.0424558670715141,0
"KLHL41",50,50,1.9205508742192e-09,0.0311672149915978,0
"KLHL5",112,112,1.9205508742192e-09,0.0686115845347541,0
"KLHL6",88,88,1.9205508742192e-09,0.054165160199136,0
"KLHL7",117,117,1.9205508742192e-09,0.0722167582291641,0
"KLHL8",117,117,1.9205508742192e-09,0.0721738491134271,0
"KLHL9",87,87,1.9205508742192e-09,0.0567518103253567,0
"KLK1",43,43,1.9205508742192e-09,0.0290602791364411,0
"KLK10",50,50,1.9205508742192e-09,0.0339592691395998,0
"KLKB1",31,31,1.9205508742192e-09,0.0198584895382245,0
"KLKP1",76,76,1.9205508742192e-09,0.0459205625255715,0
"KLLN",139,139,1.9205508742192e-09,0.0791621356958005,0
"KLRC4",45,45,1.9205508742192e-09,0.0308567542137812,0
"KLRC4-KLRK1",45,45,1.9205508742192e-09,0.0308567542137812,0
"KLRF2",21,21,1.9205508742192e-09,0.013481664478043,0
"KMO",82,82,1.9205508742192e-09,0.0520470038513497,0
"KMT2A",138,138,1.9205508742192e-09,0.0790064415749953,0
"KMT2C",129,129,1.9205508742192e-09,0.076291225903884,0
"KMT2D",125,125,1.9205508742192e-09,0.0741434066186305,0
"KMT2E",145,145,1.9205508742192e-09,0.0816983753360054,0
"KNG1",29,29,1.9205508742192e-09,0.0189416150665719,0
"KNOP1",111,111,1.9205508742192e-09,0.0698629898995305,0
"KNSTRN",104,104,1.9205508742192e-09,0.0668206541438598,0
"KNTC1",132,132,1.9205508742192e-09,0.0774502380733455,0
"KPNA1",112,112,1.9205508742192e-09,0.0698305209370937,0
"KPNA2",122,122,1.9205508742192e-09,0.0740567465723421,0
"KPNA3",121,121,1.9205508742192e-09,0.0737503242019718,0
"KPNA4",118,118,1.9205508742192e-09,0.0730715647035436,0
"KPNA5",108,108,1.9205508742192e-09,0.06821373602392,0
"KPNA6",114,114,1.9205508742192e-09,0.0710909641508958,0
"KPNA7",59,59,1.9205508742192e-09,0.0361970134535285,0
"KPNB1",143,143,1.9205508742192e-09,0.080930820750964,0
"KPTN",117,117,1.9205508742192e-09,0.0721121833613468,0
"KRAS",117,117,1.9205508742192e-09,0.0705285070194368,0
"KRBA1",93,93,1.9205508742192e-09,0.060788164491929,0
"KRBOX4",73,73,1.9205508742192e-09,0.0479762611827711,0
"KRCC1",119,119,1.9205508742192e-09,0.07330392506391,0
"KRIT1",122,122,1.9205508742192e-09,0.0741309384033042,0
"KRR1",123,123,1.9205508742192e-09,0.0729226904310017,0
"KRT10",36,36,1.9205508742192e-09,0.0249827481244663,0
"KRT18",116,116,1.9205508742192e-09,0.0689588458184132,0
"KRT19",97,97,1.9205508742192e-09,0.0612879282093189,0
"KRT20",11,11,1.9205508742192e-09,0.00818108129351765,0
"KRT222",24,24,1.9205508742192e-09,0.0155779560749783,0
"KRT23",32,32,1.9205508742192e-09,0.0216623360009944,0
"KRT3",62,62,1.9205508742192e-09,0.0409955624375608,0
"KRT38",18,18,1.9205508742192e-09,0.0119336990497602,0
"KRT8",115,115,1.9205508742192e-09,0.0691743370775362,0
"KRT8P41",19,19,1.9205508742192e-09,0.0136277548740407,0
"KRTAP10-12",34,34,1.9205508742192e-09,0.0216100838849156,0
"KRTAP10-6",74,74,1.9205508742192e-09,0.0460642057755836,0
"KRTAP2-1",26,26,1.9205508742192e-09,0.0163315493670576,0
"KRTAP2-4",41,41,1.9205508742192e-09,0.0262120261977964,0
"KRTAP3-1",45,45,1.9205508742192e-09,0.0280802545275212,0
"KRTAP5-5",49,49,1.9205508742192e-09,0.0345188581786413,0
"KRTAP5-7",31,31,1.9205508742192e-09,0.0200576512344055,0
"KRTAP7-1",26,26,1.9205508742192e-09,0.0181036206831574,0
"KRTCAP2",122,122,1.9205508742192e-09,0.0754722530906964,0
"KRTCAP3",75,75,1.9205508742192e-09,0.0499509059068862,0
"KTN1",95,95,1.9205508742192e-09,0.0617035895616718,0
"KTN1-AS1",95,95,1.9205508742192e-09,0.0617035895616718,0
"KXD1",115,115,1.9205508742192e-09,0.0707764215261385,0
"KYNU",63,63,1.9205508742192e-09,0.0405019291408859,0
"L2HGDH",116,116,1.9205508742192e-09,0.0721562234386321,0
"L3HYPDH",126,126,1.9205508742192e-09,0.0759252461398326,0
"L3MBTL1",68,68,1.9205508742192e-09,0.0445916942121002,0
"L3MBTL2",94,94,1.9205508742192e-09,0.0595864158546272,0
"L3MBTL3",72,72,1.9205508742192e-09,0.0480213522295237,0
"L3MBTL4",58,58,1.9205508742192e-09,0.0392261836827887,0
"LACE1",122,122,1.9205508742192e-09,0.0742616542093842,0
"LACTB",97,97,1.9205508742192e-09,0.0615077038660623,0
"LACTB2",130,130,1.9205508742192e-09,0.0772080478386566,0
"LAD1",65,65,1.9205508742192e-09,0.043140196771614,0
"LAMA5",106,106,1.9205508742192e-09,0.0643393841530706,0
"LAMB1",90,90,1.9205508742192e-09,0.0568785222323231,0
"LAMB2",96,96,1.9205508742192e-09,0.0596898201501058,0
"LAMB3",88,88,1.9205508742192e-09,0.0541970522007123,0
"LAMC1",113,113,1.9205508742192e-09,0.0673460097948758,0
"LAMC3",61,61,1.9205508742192e-09,0.0404346411314043,0
"LAMP1",142,142,1.9205508742192e-09,0.0800508453632493,0
"LAMP2",84,84,1.9205508742192e-09,0.0549789573536727,0
"LAMTOR1",127,127,1.9205508742192e-09,0.076760154742367,0
"LAMTOR2",136,136,1.9205508742192e-09,0.0786148933476918,0
"LAMTOR3",101,101,1.9205508742192e-09,0.0644759262687999,0
"LAMTOR4",121,121,1.9205508742192e-09,0.0732998936932568,0
"LAMTOR5",130,130,1.9205508742192e-09,0.0778121432300814,0
"LANCL1",95,95,1.9205508742192e-09,0.0614458101393662,0
"LANCL2",133,133,1.9205508742192e-09,0.0795119544392146,0
"LAP3",117,117,1.9205508742192e-09,0.0721966995061041,0
"LAPTM4A",136,136,1.9205508742192e-09,0.0795947684861919,0
"LAPTM4B",104,104,1.9205508742192e-09,0.0642360477836029,0
"LARGE",84,84,1.9205508742192e-09,0.0556230751611677,0
"LARP1B",126,126,1.9205508742192e-09,0.0752831534203921,0
"LARP4",127,127,1.9205508742192e-09,0.0755837438792454,0
"LARP7",126,126,1.9205508742192e-09,0.0749330306793585,0
"LARS",132,132,1.9205508742192e-09,0.0780372258032267,0
"LARS2",123,123,1.9205508742192e-09,0.0738010682040214,0
"LAS1L",116,116,1.9205508742192e-09,0.0709170689208431,0
"LASP1",147,147,1.9205508742192e-09,0.0813370773408147,0
"LATS1",131,131,1.9205508742192e-09,0.0773298615393109,0
"LATS2",113,113,1.9205508742192e-09,0.068537917252905,0
"LAYN",54,54,1.9205508742192e-09,0.0365272867861054,0
"LBR",126,126,1.9205508742192e-09,0.0753293800334254,0
"LBX2",109,109,1.9205508742192e-09,0.0667232683027613,0
"LCA5",105,105,1.9205508742192e-09,0.0658503286653662,0
"LCA5L",107,107,1.9205508742192e-09,0.0670358045883922,0
"LCAT",71,71,1.9205508742192e-09,0.0462503022392386,0
"LCK",98,98,1.9205508742192e-09,0.0603919381043269,0
"LCLAT1",113,113,1.9205508742192e-09,0.0711961044180279,0
"LCMT1",117,117,1.9205508742192e-09,0.0703412289162859,0
"LCMT2",119,119,1.9205508742192e-09,0.0727657923544624,0
"LCN12",45,45,1.9205508742192e-09,0.0281071554609647,0
"LCN8",67,67,1.9205508742192e-09,0.0450841051276017,0
"LCOR",110,110,1.9205508742192e-09,0.0687128766572916,0
"LCORL",125,125,1.9205508742192e-09,0.0746261670249589,0
"LCP1",101,101,1.9205508742192e-09,0.0624021877164954,0
"LCTL",70,70,1.9205508742192e-09,0.0452289281331285,0
"LDB1",109,109,1.9205508742192e-09,0.0689927876659444,0
"LDHA",138,138,1.9205508742192e-09,0.0803135306761551,0
"LDHAL6A",46,46,1.9205508742192e-09,0.0312566612441614,0
"LDHB",114,114,1.9205508742192e-09,0.0711501167777647,0
"LDHD",56,56,1.9205508742192e-09,0.0384300086303879,0
"LDLR",127,127,1.9205508742192e-09,0.0759999308551571,0
"LDLRAD1",68,68,1.9205508742192e-09,0.0416710508105031,0
"LDLRAD2",18,18,1.9205508742192e-09,0.0127515712378822,0
"LDLRAP1",79,79,1.9205508742192e-09,0.0516502780307478,0
"LEAP2",59,59,1.9205508742192e-09,0.0373333605482992,0
"LEKR1",121,121,1.9205508742192e-09,0.0739704075745722,0
"LEMD1",21,21,1.9205508742192e-09,0.0130000830744513,0
"LEMD2",122,122,1.9205508742192e-09,0.0735817773896595,0
"LEMD3",124,124,1.9205508742192e-09,0.0757234309460302,0
"LENG1",123,123,1.9205508742192e-09,0.0744648566746257,0
"LENG8",130,130,1.9205508742192e-09,0.0781519934406278,0
"LENG9",126,126,1.9205508742192e-09,0.0767749048548414,0
"LEO1",119,119,1.9205508742192e-09,0.0719677004326909,0
"LEPR",107,107,1.9205508742192e-09,0.0685338031547837,0
"LEPRE1",117,117,1.9205508742192e-09,0.0728987983351178,0
"LEPREL4",107,107,1.9205508742192e-09,0.0663550681187382,0
"LEPROT",109,109,1.9205508742192e-09,0.0691811100529537,0
"LEPROTL1",109,109,1.9205508742192e-09,0.0681181774168449,0
"LETM1",122,122,1.9205508742192e-09,0.0731869407472256,0
"LETM2",120,120,1.9205508742192e-09,0.0734743690577428,0
"LETMD1",127,127,1.9205508742192e-09,0.0754185597835036,0
"LGALS1",117,117,1.9205508742192e-09,0.0715952084785075,0
"LGALS3",95,95,1.9205508742192e-09,0.0587106275434093,0
"LGALS3BP",68,68,1.9205508742192e-09,0.0444238081190151,0
"LGALS8",55,55,1.9205508742192e-09,0.0343676270822252,0
"LGALS8-AS1",109,109,1.9205508742192e-09,0.0678129511334123,0
"LGALSL",87,87,1.9205508742192e-09,0.0577137666987254,0
"LGI4",76,76,1.9205508742192e-09,0.0483719679544895,0
"LGMN",94,94,1.9205508742192e-09,0.0606491369904642,0
"LGR4",106,106,1.9205508742192e-09,0.0647854241891496,0
"LGR5",79,79,1.9205508742192e-09,0.0496199091983505,0
"LHFPL2",96,96,1.9205508742192e-09,0.0595620146881201,0
"LHFPL5",58,58,1.9205508742192e-09,0.0406388086414613,0
"LHPP",89,89,1.9205508742192e-09,0.0583265808308316,0
"LIAS",118,118,1.9205508742192e-09,0.0735988937677315,0
"LIG1",114,114,1.9205508742192e-09,0.0706379919113868,0
"LIG3",120,120,1.9205508742192e-09,0.074105147713365,0
"LIG4",124,124,1.9205508742192e-09,0.0747331197314423,0
"LILRA2",35,35,1.9205508742192e-09,0.0239609785188919,0
"LIM2",32,32,1.9205508742192e-09,0.0208389479231132,0
"LIMA1",112,112,1.9205508742192e-09,0.0693806390392994,0
"LIMD1",125,125,1.9205508742192e-09,0.0746296134187712,0
"LIME1",77,77,1.9205508742192e-09,0.0486037478020469,0
"LIMK2",116,116,1.9205508742192e-09,0.0708371076641005,0
"LIMS1",121,121,1.9205508742192e-09,0.0731875790204397,0
"LIN28B",91,91,1.9205508742192e-09,0.0564021203512779,0
"LIN37",115,115,1.9205508742192e-09,0.0690586812484333,0
"LIN52",124,124,1.9205508742192e-09,0.0737567219751209,0
"LIN54",135,135,1.9205508742192e-09,0.0788332348329009,0
"LIN7A",63,63,1.9205508742192e-09,0.0420846220795398,0
"LIN7C",124,124,1.9205508742192e-09,0.0751423457130128,0
"LINC00094",105,105,1.9205508742192e-09,0.0664021116984853,0
"LINC00111",89,89,1.9205508742192e-09,0.0530575026184489,0
"LINC00112",56,56,1.9205508742192e-09,0.0348625122460767,0
"LINC00114",46,46,1.9205508742192e-09,0.0275785321148762,0
"LINC00115",89,89,1.9205508742192e-09,0.0553957946891405,0
"LINC00159",14,14,1.9205508742192e-09,0.0095528525255938,0
"LINC00167",133,133,1.9205508742192e-09,0.0769243718361961,0
"LINC00173",70,70,1.9205508742192e-09,0.046289458747111,0
"LINC00189",34,34,1.9205508742192e-09,0.0227421013276784,0
"LINC00200",70,70,1.9205508742192e-09,0.0464799453551924,0
"LINC00222",26,26,1.9205508742192e-09,0.0175261673816206,0
"LINC00229",56,56,1.9205508742192e-09,0.0373836154610439,0
"LINC00235",128,128,1.9205508742192e-09,0.0755563940093923,0
"LINC00239",85,85,1.9205508742192e-09,0.0533211248059981,0
"LINC00240",95,95,1.9205508742192e-09,0.0580610653679451,0
"LINC00242",53,53,1.9205508742192e-09,0.0318930756076909,0
"LINC00254",29,29,1.9205508742192e-09,0.0202224194697727,0
"LINC00261",50,50,1.9205508742192e-09,0.0324678216741679,0
"LINC00263",133,133,1.9205508742192e-09,0.0767504158955489,0
"LINC00271",123,123,1.9205508742192e-09,0.0738495428229897,0
"LINC00273",137,137,1.9205508742192e-09,0.0743044374609857,0
"LINC00313",80,80,1.9205508742192e-09,0.0489269847392612,0
"LINC00327",22,22,1.9205508742192e-09,0.0145180044073893,0
"LINC00339",133,133,1.9205508742192e-09,0.0776919494908905,0
"LINC00346",105,105,1.9205508742192e-09,0.0631858613297362,0
"LINC00467",117,117,1.9205508742192e-09,0.0720613440555033,0
"LINC00471",113,113,1.9205508742192e-09,0.0711058164338256,0
"LINC00475",71,71,1.9205508742192e-09,0.0464111642387104,0
"LINC00476",132,132,1.9205508742192e-09,0.0780748829833615,0
"LINC00479",60,60,1.9205508742192e-09,0.0377803845105364,0
"LINC00482",87,87,1.9205508742192e-09,0.0535182822679361,0
"LINC00483",46,46,1.9205508742192e-09,0.0305296057876972,0
"LINC00493",106,106,1.9205508742192e-09,0.0657664211206601,0
"LINC00520",42,42,1.9205508742192e-09,0.0267695192904337,0
"LINC00526",126,126,1.9205508742192e-09,0.0752971049486804,0
"LINC00574",96,96,1.9205508742192e-09,0.0608827310332273,0
"LINC00596",38,38,1.9205508742192e-09,0.0246320202875411,0
"LINC00597",22,22,1.9205508742192e-09,0.014177778311161,0
"LINC00612",74,74,1.9205508742192e-09,0.046739627354657,0
"LINC00862",68,68,1.9205508742192e-09,0.0410072939833838,0
"LINC01011",129,129,1.9205508742192e-09,0.076115305221281,0
"LINC01194",46,46,1.9205508742192e-09,0.0329438507138379,0
"LINC01465",141,141,1.9205508742192e-09,0.0805774223473867,0
"LINGO1",105,105,1.9205508742192e-09,0.0650559256862739,0
"LINS",129,129,1.9205508742192e-09,0.076279971741829,0
"LIPA",86,86,1.9205508742192e-09,0.0547397377971264,0
"LIPC",71,71,1.9205508742192e-09,0.0465788916225691,0
"LIPG",69,69,1.9205508742192e-09,0.0451406996250813,0
"LIPH",56,56,1.9205508742192e-09,0.0369628575670442,0
"LIPT1",125,125,1.9205508742192e-09,0.0757990411250164,0
"LIPT2",123,123,1.9205508742192e-09,0.0751858046422375,0
"LITAF",97,97,1.9205508742192e-09,0.0604869214886851,0
"LIX1L",100,100,1.9205508742192e-09,0.0630570475971643,0
"LLGL1",99,99,1.9205508742192e-09,0.0627724604545527,0
"LLPH",111,111,1.9205508742192e-09,0.0693860509381953,0
"LMAN1",106,106,1.9205508742192e-09,0.0674548658750092,0
"LMAN2",126,126,1.9205508742192e-09,0.0761018472905307,0
"LMAN2L",107,107,1.9205508742192e-09,0.0665099077464132,0
"LMBR1",120,120,1.9205508742192e-09,0.0736202980310141,0
"LMBR1L",114,114,1.9205508742192e-09,0.0687477236131607,0
"LMBRD1",118,118,1.9205508742192e-09,0.0717635446261836,0
"LMBRD2",122,122,1.9205508742192e-09,0.0736045621045345,0
"LMCD1",94,94,1.9205508742192e-09,0.0595513600725703,0
"LMF2",118,118,1.9205508742192e-09,0.0722882247855814,0
"LMLN",118,118,1.9205508742192e-09,0.0714211708100703,0
"LMNA",121,121,1.9205508742192e-09,0.073213370501321,0
"LMNB1",148,148,1.9205508742192e-09,0.0826302390545954,0
"LMNB2",101,101,1.9205508742192e-09,0.064682224802158,0
"LMNTD2",89,89,1.9205508742192e-09,0.0579120376820534,0
"LMO2",94,94,1.9205508742192e-09,0.0577228909668555,0
"LMO4",104,104,1.9205508742192e-09,0.0649433966630786,0
"LMTK2",117,117,1.9205508742192e-09,0.0723550845773643,0
"LNP1",126,126,1.9205508742192e-09,0.0749634819017104,0
"LNPEP",149,149,1.9205508742192e-09,0.0824054664487678,0
"LNX1",82,82,1.9205508742192e-09,0.0520692964531392,0
"LNX2",129,129,1.9205508742192e-09,0.0757108692719134,0
"LOC100128076",65,65,1.9205508742192e-09,0.0449147936527694,0
"LOC100128164",119,119,1.9205508742192e-09,0.0725005890477318,0
"LOC100128361",43,43,1.9205508742192e-09,0.0263666410025463,0
"LOC100128398",89,89,1.9205508742192e-09,0.0573437158251763,0
"LOC100128531",77,77,1.9205508742192e-09,0.0501231810505769,0
"LOC100129046",72,72,1.9205508742192e-09,0.0455150825093189,0
"LOC100129518",122,122,1.9205508742192e-09,0.0731168116230995,0
"LOC100129917",115,115,1.9205508742192e-09,0.0713804046125521,0
"LOC100130093",94,94,1.9205508742192e-09,0.0615789456751346,0
"LOC100130417",95,95,1.9205508742192e-09,0.0587980607836276,0
"LOC100130451",96,96,1.9205508742192e-09,0.0607796376227024,0
"LOC100130691",122,122,1.9205508742192e-09,0.0725232069530372,0
"LOC100130987",115,115,1.9205508742192e-09,0.0709760573428068,0
"LOC100131347",84,84,1.9205508742192e-09,0.0556865005208493,0
"LOC100131496",108,108,1.9205508742192e-09,0.0643892442708492,0
"LOC100131564",129,129,1.9205508742192e-09,0.0769527896448537,0
"LOC100131655",113,113,1.9205508742192e-09,0.0690615426775801,0
"LOC100132111",83,83,1.9205508742192e-09,0.0535480996674475,0
"LOC100132356",133,133,1.9205508742192e-09,0.0779820221244182,0
"LOC100133315",130,130,1.9205508742192e-09,0.0764596023466961,0
"LOC100133985",117,117,1.9205508742192e-09,0.0717979689408801,0
"LOC100134868",66,66,1.9205508742192e-09,0.0413750018171235,0
"LOC100268168",115,115,1.9205508742192e-09,0.0719179086890637,0
"LOC100270746",127,127,1.9205508742192e-09,0.0738480998864088,0
"LOC100272217",115,115,1.9205508742192e-09,0.0692484235401708,0
"LOC100286922",51,51,1.9205508742192e-09,0.0320195256739266,0
"LOC100287015",105,105,1.9205508742192e-09,0.0675305218638556,0
"LOC100287036",98,98,1.9205508742192e-09,0.0599525787686824,0
"LOC100287042",126,126,1.9205508742192e-09,0.076065061300927,0
"LOC100287792",31,31,1.9205508742192e-09,0.0200698592301465,0
"LOC100287944",131,131,1.9205508742192e-09,0.0768440922326755,0
"LOC100288069",124,124,1.9205508742192e-09,0.0742565138566452,0
"LOC100288181",118,118,1.9205508742192e-09,0.0722912965813313,0
"LOC100288842",130,130,1.9205508742192e-09,0.0765753208540553,0
"LOC100288846",121,121,1.9205508742192e-09,0.07310228019739,0
"LOC100288911",80,80,1.9205508742192e-09,0.0516695258257987,0
"LOC100289230",135,135,1.9205508742192e-09,0.0792434207266341,0
"LOC100289361",136,136,1.9205508742192e-09,0.077923474844426,0
"LOC100289495",108,108,1.9205508742192e-09,0.068318447884355,0
"LOC100289511",125,125,1.9205508742192e-09,0.0762171862801167,0
"LOC100289561",115,115,1.9205508742192e-09,0.0692896529881264,0
"LOC100294362",111,111,1.9205508742192e-09,0.0701313661695992,0
"LOC100379224",108,108,1.9205508742192e-09,0.0671879770587696,0
"LOC100422737",26,26,1.9205508742192e-09,0.0171840256996167,0
"LOC100499194",100,100,1.9205508742192e-09,0.0591090918586031,0
"LOC100499484",108,108,1.9205508742192e-09,0.0652993683664536,0
"LOC100505478",58,58,1.9205508742192e-09,0.0374631913913434,0
"LOC100505549",120,120,1.9205508742192e-09,0.0734654784414362,0
"LOC100505658",76,76,1.9205508742192e-09,0.0499093767022716,0
"LOC100505666",103,103,1.9205508742192e-09,0.0661326210847109,0
"LOC100505782",61,61,1.9205508742192e-09,0.0370907845080339,0
"LOC100505795",90,90,1.9205508742192e-09,0.054227123676157,0
"LOC100505812",103,103,1.9205508742192e-09,0.063184445224126,0
"LOC100505912",14,14,1.9205508742192e-09,0.00754711733340878,0
"LOC100506023",127,127,1.9205508742192e-09,0.0752290198821237,0
"LOC100506071",22,22,1.9205508742192e-09,0.0134490389116742,0
